timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748277299784,82,HTTP Request,201,Created,Thread Group 1-577,text,true,,477,231,1,1,http://localhost:8000/api/messages,82,0,1
1748277299874,53,HTTP Request,201,Created,Thread Group 1-578,text,true,,480,234,1,1,http://localhost:8000/api/messages,53,0,0
1748277299968,72,HTTP Request,201,Created,Thread Group 1-579,text,true,,490,244,1,1,http://localhost:8000/api/messages,71,0,1
1748277300065,69,HTTP Request,201,Created,Thread Group 1-580,text,true,,493,247,1,1,http://localhost:8000/api/messages,69,0,1
1748277300157,73,HTTP Request,201,Created,Thread Group 1-581,text,true,,487,241,1,1,http://localhost:8000/api/messages,73,0,1
1748277300250,68,HTTP Request,201,Created,Thread Group 1-582,text,true,,513,267,1,1,http://localhost:8000/api/messages,68,0,0
1748277300340,58,HTTP Request,201,Created,Thread Group 1-583,text,true,,486,240,1,1,http://localhost:8000/api/messages,58,0,0
1748277300434,64,HTTP Request,201,Created,Thread Group 1-584,text,true,,491,245,1,1,http://localhost:8000/api/messages,64,0,0
1748277300529,63,HTTP Request,201,Created,Thread Group 1-585,text,true,,486,240,1,1,http://localhost:8000/api/messages,63,0,1
1748277300623,60,HTTP Request,201,Created,Thread Group 1-586,text,true,,486,240,1,1,http://localhost:8000/api/messages,60,0,1
1748277300716,64,HTTP Request,201,Created,Thread Group 1-587,text,true,,477,231,1,1,http://localhost:8000/api/messages,63,0,1
1748277300804,56,HTTP Request,201,Created,Thread Group 1-588,text,true,,483,237,1,1,http://localhost:8000/api/messages,55,0,1
1748277300901,67,HTTP Request,201,Created,Thread Group 1-589,text,true,,483,237,1,1,http://localhost:8000/api/messages,67,0,1
1748277300990,59,HTTP Request,201,Created,Thread Group 1-590,text,true,,484,238,1,1,http://localhost:8000/api/messages,59,0,0
1748277301084,66,HTTP Request,201,Created,Thread Group 1-591,text,true,,503,257,1,1,http://localhost:8000/api/messages,66,0,1
1748277301181,64,HTTP Request,201,Created,Thread Group 1-592,text,true,,480,234,1,1,http://localhost:8000/api/messages,64,0,0
1748277301274,59,HTTP Request,201,Created,Thread Group 1-593,text,true,,479,233,1,1,http://localhost:8000/api/messages,59,0,0
1748277301364,69,HTTP Request,201,Created,Thread Group 1-594,text,true,,496,250,1,1,http://localhost:8000/api/messages,69,0,1
1748277301455,58,HTTP Request,201,Created,Thread Group 1-595,text,true,,480,234,1,1,http://localhost:8000/api/messages,58,0,0
1748277301553,56,HTTP Request,201,Created,Thread Group 1-596,text,true,,477,231,1,1,http://localhost:8000/api/messages,55,0,0
1748277301643,67,HTTP Request,201,Created,Thread Group 1-597,text,true,,487,241,1,1,http://localhost:8000/api/messages,67,0,1
1748277301736,58,HTTP Request,201,Created,Thread Group 1-598,text,true,,480,234,1,1,http://localhost:8000/api/messages,58,0,1
1748277301831,65,HTTP Request,201,Created,Thread Group 1-599,text,true,,493,247,1,1,http://localhost:8000/api/messages,65,0,1
1748277301925,64,HTTP Request,201,Created,Thread Group 1-600,text,true,,486,240,1,1,http://localhost:8000/api/messages,63,0,1
1748277302014,62,HTTP Request,201,Created,Thread Group 1-601,text,true,,483,237,1,1,http://localhost:8000/api/messages,62,0,1
