timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747423951343,58,HTTP Request,201,Created,Thread Group 1-148,text,true,,489,245,1,1,http://localhost:8000/api/messages,58,0,1
1747423951437,56,HTTP Request,201,Created,Thread Group 1-149,text,true,,476,232,1,1,http://localhost:8000/api/messages,56,0,1
1747423951527,69,HTTP Request,201,Created,Thread Group 1-150,text,true,,489,245,1,1,http://localhost:8000/api/messages,68,0,1
1747423951621,65,HTTP Request,201,Created,Thread Group 1-151,text,true,,530,286,1,1,http://localhost:8000/api/messages,64,0,1
1747423951707,64,HTTP Request,201,Created,Thread Group 1-152,text,true,,490,246,1,1,http://localhost:8000/api/messages,63,0,1
1747423951800,65,HTTP Request,201,Created,Thread Group 1-153,text,true,,482,238,1,1,http://localhost:8000/api/messages,65,0,1
1747423951894,65,HTTP Request,201,Created,Thread Group 1-154,text,true,,477,233,1,1,http://localhost:8000/api/messages,64,0,1
1747423951989,68,HTTP Request,201,Created,Thread Group 1-155,text,true,,477,233,1,1,http://localhost:8000/api/messages,68,0,1
1747423952086,84,HTTP Request,201,Created,Thread Group 1-156,text,true,,485,241,1,1,http://localhost:8000/api/messages,84,0,1
1747423952179,67,HTTP Request,201,Created,Thread Group 1-157,text,true,,477,233,1,1,http://localhost:8000/api/messages,67,0,1
1747423952272,60,HTTP Request,201,Created,Thread Group 1-158,text,true,,495,251,1,1,http://localhost:8000/api/messages,60,0,1
1747423952365,66,HTTP Request,201,Created,Thread Group 1-159,text,true,,539,295,1,1,http://localhost:8000/api/messages,65,0,1
1747423952452,60,HTTP Request,201,Created,Thread Group 1-160,text,true,,499,255,1,1,http://localhost:8000/api/messages,60,0,0
1747423952544,65,HTTP Request,201,Created,Thread Group 1-161,text,true,,484,240,1,1,http://localhost:8000/api/messages,65,0,2
1747423952640,59,HTTP Request,201,Created,Thread Group 1-162,text,true,,495,251,1,1,http://localhost:8000/api/messages,59,0,1
